title,pictureURLLarge,converted_price,brand,profit,ROI
"benchmade 318-2 proper slipjoint folding knife 2.8"" s90v clip blade carbon fiber",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/liwAAOSw4f5jX1~G/$_1.JPG,185.0,benchmade,112.95,235.3125
vintage benchmade 850 mel pardue rainbow bolster folding liner lock knife rare,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tRgAAOSwlN9jpQXy/$_1.JPG,420.0,benchmade,317.4,661.25
benchmade osborne 940bk-2003 limited edition #1226 cpm s90v new very rare,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/6fAAAOSw3X1igBFa/$_1.JPG,645.0,benchmade,513.15,1069.0625
benchmade griptilian and carbon fiber scales,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/J6kAAOSwEbFjox-T/$_1.JPG,250.0,benchmade,169.5,353.125
benchmade nestucca cleaver,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Y-oAAOSwpHdjpma1/$_1.JPG,270.0,benchmade,186.9,389.375
"benchmade 610sbk rukus blackwood 4.25"" s30v micarta g10 axis large folding knife",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ObkAAOSwYTxjsL9q/$_1.JPG,475.0,benchmade,365.25,760.9375
benchmade - 470 - emissary - s30v blade - black aluminum handles,https://i.ebayimg.com/00/s/Nzc5WDE1MTU=/z/hLsAAOSw07RgkY9E/$_1.JPG,170.0,benchmade,99.9,208.12500000000003
benchmade 330p mel pardue  - very rare,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XlQAAOSwU-NjniU9/$_1.JPG,450.0,benchmade,343.5,715.625
discontinued/ rare- hk 14402 pika ii lock back folding knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ZLEAAOSw1N1esQjl/$_1.JPG,75.0,benchmade,17.25,35.9375
benchmade knife adamas 375sn fixed blade black class oem empty knife factory box,https://i.ebayimg.com/00/s/MTYwMFgxMTk0/z/UscAAOSwNPxivbuE/$_1.JPG,15.95,benchmade,-34.1235,-71.090625
benchmade griptilian combo edge tanto 553sbk-s30v knife w2,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JlgAAOSw04pjsIcf/$_1.JPG,80.99,benchmade,22.461299999999994,46.79437499999999
"benchmade custom barrage, cu580-ss-s90v, full size knife.",https://i.ebayimg.com/00/s/NTgyWDE2MDA=/z/LE8AAOSwfCVjClfP/$_1.JPG,299.0,benchmade,212.13,441.9375
"bench boost knife, assist... never used in box.",https://i.ebayimg.com/00/s/MTU5OVgxNTI4/z/HKkAAOSw~I5jjWZT/$_1.JPG,175.0,benchmade,104.25,217.1875
benchmade knife oem factory empty knife box's grey without inserts or knife bags,https://i.ebayimg.com/00/s/MTYwMFgxMTk0/z/ipIAAOSwmpNiu1pT/$_1.JPG,8.95,benchmade,-40.2135,-83.778125
rare/discontinued hk (benchmade) 14715 axis folding knife d2 steel blade-usa🇺🇸,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/aZ8AAOSwjm9jmEUm/$_1.JPG,460.0,benchmade,352.2,733.75
benchmade 420sbt resistor axis sondy knife - 154cm steel - discontinued,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/y38AAOSwQ6Bjep3r/$_1.JPG,153.95,benchmade,85.9365,179.03437499999995
benchmade 556-1303 mini griptilian with black wilkins grips limited 192 of 500,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7E4AAOSwNkBi1x0t/$_1.JPG,438.95,benchmade,333.8865,695.5968750000003
benchmade knives 910sbkd2 knife,https://i.ebayimg.com/00/s/MTA4MFgxMDgw/z/6ykAAOSwA7Fjqa86/$_1.JPG,635.0,benchmade,504.45000000000016,1050.9375
vintage benchmade 335 pardue big spender money clip 154cm folding knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xwMAAOSw2dZjslQ~/$_1.JPG,265.0,benchmade,182.55,380.3125
benchmade emerson 970s cqc7 ats34 blasted tanto combo edge w/benchmade box,https://i.ebayimg.com/00/s/MTA2NFgxNjAw/z/-SQAAOSwuyNiWm~~/$_1.JPG,513.0,benchmade,398.31,829.8125000000001
benchmade grizzly ridge 15061 knife cpm-s30v stainless & orange & grey versaflex,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/akAAAOSwRRlijy9N/$_1.JPG,152.0,benchmade,84.24000000000002,175.5
rare/discontinued benchmade 707 sequel mchenry & williams folding knife-made🇺🇸,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/8xQAAOSwlYRhy3NU/$_1.JPG,300.0,benchmade,213.0,443.75
benchmade triage 916 folding rescue knife n680 black - good condition!,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/MBcAAOSweFtjtee4/$_1.JPG,156.0,benchmade,87.72,182.75
benchmade first production 945bk-1 mini osborne axis lock folding knife rare,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/A0wAAOSwwX1jjY7p/$_1.JPG,225.0,benchmade,147.75,307.8125
benchmade knives 615 mini rukus s30v knife,https://i.ebayimg.com/00/s/ODk4WDExOTg=/z/94kAAOSw4JBjch8E/$_1.JPG,735.0,benchmade,591.45,1232.1875
benchmade 980sbk turret,https://i.ebayimg.com/00/s/MTYwMFg3MjE=/z/gtoAAOSwDsZju1xT/$_1.JPG,215.0,benchmade,139.05,289.6875
parker benchmade toplock knives wood handle rare,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/ySAAAOSwx41iDAfZ/$_1.JPG,99.95,benchmade,38.95650000000001,81.15937500000003
benchmade contego 810,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/eTMAAOSw1rNi5DX4/$_1.JPG,420.0,benchmade,317.4,661.25
"benchmade 940-2 blue class osborne knife cpm-s30v, manual open",https://i.ebayimg.com/00/s/OTg0WDExMTc=/z/L3YAAOSwR5diGnP1/$_1.JPG,189.0,benchmade,116.43,242.5625
rare/discontinued benchmade mini ambush 10210 ‘rolling lock’ folding knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rCEAAOSwfnBhGgPX/$_1.JPG,120.0,benchmade,56.40000000000001,117.5
benchmade 940 10/00 october 2000 kotm knife of the month — new,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/zF4AAOSwqGtjE8KZ/$_1.JPG,1199.99,benchmade,995.9913,2074.981875
benchmade 470 osborne emissary axis lock folding knife discontinued rare,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/s8EAAOSw0UNjd7eN/$_1.JPG,225.0,benchmade,147.75,307.8125
used benchmade 909 stryker 2 plain edge discontinued knife sharpened,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nDIAAOSwgtdjnTZm/$_1.JPG,212.49,benchmade,136.8663,285.138125
benchmade 480 shoki nak-lok s30v wine wood nakamura gentlemen's folding knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/josAAOSwmcBhvrIt/$_1.JPG,245.0,benchmade,165.15,344.0625
benchmade sequel 707 mchenry & williams rare vintage folding knife,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/aSsAAOSwNzxjkrM1/$_1.JPG,233.0,benchmade,154.71,322.3125
benchmade 484 nakamura knife m390  great condition barely ever used,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/c7kAAOSw-6RjdweJ/$_1.JPG,346.20000000000016,benchmade,253.19400000000002,527.4875000000002
"benchmade harley davidson 13220sb h-d lfk large folding knife 5.2"" 440c w/sheath",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/A3MAAOSwRlpjsKme/$_1.JPG,395.0,benchmade,295.65,615.9375
rare benchmade osborne 771 silver 154cm limited discontinued new,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ZJkAAOSwbrVjaumn/$_1.JPG,531.0,benchmade,413.97,862.4374999999999
benchmade rukus 610  1st  production  653 of 1000   s30v    very nice,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/RRwAAOSwzPZjYqk1/$_1.JPG,550.0,benchmade,430.5,896.875
benchmade 856 d2 pardue g-10 limited edition knives,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/hUsAAOSwVlBjq-hN/$_1.JPG,685.0,benchmade,547.95,1141.5625
rare benchmade knives 771 osborne silver 0260/1000 pre-production 154cm,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bkcAAOSwUn1i6CGz/$_1.JPG,169.99,benchmade,99.8913,208.106875
benchmade 755 mpr sibert m390 folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAxWDE1OTk=/z/M9IAAOSwTSFjd1wi/$_1.JPG,530.0,benchmade,413.1,860.6250000000001
"benchmade harley davidson 13220 h-d lfk large folding knife 5.2"" 440c w/sheath",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fGsAAOSwI-ZjsKW9/$_1.JPG,525.0,benchmade,408.75,851.5625
benchmade mini afck 812 sbt very rare discontinued purchased new never used,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4~cAAOSw265jYXLT/$_1.JPG,375.0,benchmade,278.25,579.6875
benchmade griptilian blackout deep carry clip drop pt axis 551bk s30v mel pardue,https://i.ebayimg.com/00/s/NjcxWDExNzE=/z/uXAAAOSwAuxjuxLS/$_1.JPG,151.8,benchmade,84.066,175.13750000000005
benchmade freek 560bk-1 - great condition collector owned - used,https://i.ebayimg.com/00/s/ODAwWDEyMDA=/z/OEsAAOSwwtJjvXUu/$_1.JPG,199.99,benchmade,125.9913,262.481875
benchmade 670 apparition osborne des folding knife w/box limited ed 235/1000 1st,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/5F0AAOSwixRjaR-t/$_1.JPG,360.0,benchmade,265.2,552.5
benchmade 741sbk lum onslaught folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAxWDE1OTk=/z/WxYAAOSwXZZjU7v7/$_1.JPG,530.0,benchmade,413.1,860.6250000000001
benchmade emerson 970 sbt cqc7 ats34 black tanto combo edge w/benchmade box,https://i.ebayimg.com/00/s/MTA2NFgxNjAw/z/SPwAAOSws8RiWlQW/$_1.JPG,483.0,benchmade,372.21,775.4375
benchmade knives 690 sbc1-blk black micarta/cf limited edition 58/75,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/U-4AAOSwtW5jNQZT/$_1.JPG,1135.0,benchmade,939.45,1957.1875
benchmade osborne 940-2 knife knive cpm-s30v steel black - used read discription,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0y8AAOSwWGdjvfOJ/$_1.JPG,149.97,benchmade,82.47389999999999,171.82062499999995
benchmade crawford folder ats-34 & titanium liner usa early production,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/MEUAAOSwpkBhLtKT/$_1.JPG,190.0,benchmade,117.3,244.375
benchmade 975sbt emerson cqc7 ats-34 early model - custom sheath - nice!,https://i.ebayimg.com/00/s/ODg0WDExOTc=/z/~30AAOSwRmNhfcv3/$_1.JPG,499.99,benchmade,386.9913,806.2318750000003
rare/discontinued benchmade/hk 14135 ghost 3.0 first responder folding knife,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/k~0AAOSwp8NioFRE/$_1.JPG,235.0,benchmade,156.45,325.9375
benchmade s30v first production 306/1000,https://i.ebayimg.com/00/s/MTAwMFgxMzMz/z/l3gAAOSw4m9jo1mE/$_1.JPG,207.99,benchmade,132.9513,276.981875
rare benchmade 535-191 bugout gold class damascus,https://i.ebayimg.com/00/s/MTYwMFgxMjAz/z/q5oAAOSwa79jveJ0/$_1.JPG,750.0,benchmade,604.5,1259.375
rare  benchmade usa 720  feb. 2000 mel pardue  ats 34 pocket knife,https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/VxsAAOSwb69ixa7U/$_1.JPG,138.99,benchmade,72.9213,151.919375
"benchmade 808 loco 3.68"" s30v axis black g10 large folding knife discontinued",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FEcAAOSwL1ljsujI/$_1.JPG,365.0,benchmade,269.55,561.5625
rare/discontinued benchmade crawford leopard cub ats-34 steel folding knife-🇺🇸,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ZjYAAOSwI1hjnKpT/$_1.JPG,140.0,benchmade,73.8,153.75
benchmade 940dlc-1802 m390 — excellent condition,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lAgAAOSwiKphmuVr/$_1.JPG,599.99,benchmade,473.9913,987.481875
benchmade 581s barrage osborne m390 folding knife rare discontinued,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/QgMAAOSw5JhjFQou/$_1.JPG,200.0,benchmade,126.0,262.5
discontinued benchmade adamas 275bk - d2 folding knife with nylon sheath-usa🇺🇸,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/X1AAAOSw0mhjuJ~e/$_1.JPG,300.0,benchmade,213.0,443.75
rare/discontinued benchmade-mono chrome 10300 frame lock  folding pocket knife,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/CTMAAOSw-TBjb2Zg/$_1.JPG,145.0,benchmade,78.15,162.8125
benchmade knife 535 bugout blue grivory handle s30v blade steel 3xxo,https://i.ebayimg.com/00/s/ODA0WDE2MDA=/z/O~sAAOSwXNZjvcSm/$_1.JPG,127.5,benchmade,62.925,131.09375
"benchmade adamas folding knife 3.82"" black d2 plain blade 275bksn",https://i.ebayimg.com/00/s/MTYwMFgxNDYw/z/paIAAOSwjKtjudRq/$_1.JPG,260.99,benchmade,179.06130000000005,373.04437500000006
"benchmade 583, 154cm osborne design barrage folding pocket knife, made in usa",https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/qq8AAOSwP5pjYNXZ/$_1.JPG,207.97,benchmade,132.9339,276.94562499999995
vintage benchmade 690bt-blu 154cm blue wood carbon fiber folding knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4DsAAOSwZI5hnwrK/$_1.JPG,325.0,benchmade,234.75,489.0625
benchmade lum design 746s mini-onslaught folding knife 154cm free shipping,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/E6cAAOSwmxJil7by/$_1.JPG,275.0,benchmade,191.25,398.4375
benchmade nakamura  547 of 750 m390 limited edition,https://i.ebayimg.com/00/s/MTYwMFgxMTk5/z/N64AAOSwMDJjIlP0/$_1.JPG,424.76,benchmade,321.5412,669.8775
benchmade 960 s-20 osborne /50,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/rGMAAOSw9RhiHmie/$_1.JPG,369.0,benchmade,273.03,568.8125
"benchmade triage, blk n680 blade, rescue hook, glass breaker, black g10, 916sbk",https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/KGoAAOSwPi1iZ1E0/$_1.JPG,165.0,benchmade,95.55,199.06250000000003
benchmade mini griptilian 556 knife,https://i.ebayimg.com/00/s/MTYwMFgxNTAx/z/keMAAOSwm95jkjGb/$_1.JPG,100.0,benchmade,39.0,81.25
discontinued benchmade 1000001 volli axa pe pocket folding knife rare sharp,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/TTEAAOSwUHdid0Ly/$_1.JPG,235.0,benchmade,156.45,325.9375
benchmade 732bt ares folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAxWDE1OTk=/z/arIAAOSwg9FiEO2M/$_1.JPG,480.0,benchmade,369.6,770.0
vintage benchmade 301-s monarch lightweight folder&sheath usa 1991,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Os8AAOSwSNJjKJb1/$_1.JPG,300.0,benchmade,213.0,443.75
benchmade knives #700 tunami tanto knife,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/vaUAAOSwKAljq-ZL/$_1.JPG,635.0,benchmade,504.45000000000016,1050.9375
"benchmade knives 835-07/00 july knife/month 1 of 1000, jul. 2000 ascent m2hs",https://i.ebayimg.com/00/s/OTAwWDEyMDA=/z/bxQAAOSwvmhhm1oE/$_1.JPG,525.0,benchmade,408.75,851.5625
benchmade knives # 640 knife ②,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/OVsAAOSwFVNjmKAa/$_1.JPG,535.0,benchmade,417.45,869.6875
rare early benchmade panther lightweight liner lock model 405 black balisong usa,https://i.ebayimg.com/00/s/NTM0WDE2MDA=/z/hJUAAOSwihRjE-69/$_1.JPG,99.0,benchmade,38.13,79.4375
benchmade plastic knife stand — excellent condition,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/TlYAAOSwcBRigcjx/$_1.JPG,14.99,benchmade,-34.9587,-72.830625
benchmade ats 34 crawford design knife made in usa  (lot#13734),https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mwkAAOSwdUVdWKZT/$_1.JPG,183.5,benchmade,111.645,232.59375000000003
benchmade 300sn ball axis flipper folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAxWDE1OTk=/z/7owAAOSwaShiA7v0/$_1.JPG,300.0,benchmade,213.0,443.75
benchmade knives 940 osborne s30v,https://i.ebayimg.com/00/s/MzA4WDEyMDA=/z/gR8AAOSwsQxiWAS2/$_1.JPG,545.0,benchmade,426.15,887.8124999999999
benchmade 535bk-4 bugout m390 blade axis folding knife,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/WVsAAOSwb95jiLkw/$_1.JPG,265.0,benchmade,182.55,380.3125
benchmade knives  mchenry&williams ats-34,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/5sQAAOSwyx9icSG0/$_1.JPG,455.0,benchmade,347.85,724.6875
benchmade hk 14950 fugitive folding knife  first production 152 of 250,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nMoAAOSwFRxixX45/$_1.JPG,195.0,benchmade,121.65,253.43750000000003
benchmade mini barrage 585 black combo blade assisted - works great!,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/X7kAAOSwyShjucSf/$_1.JPG,131.0,benchmade,65.97,137.4375
benchmade mel pardue prototype 2007 fixed blade,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FgoAAOSw9vdjqQ8i/$_1.JPG,275.0,benchmade,191.25,398.4375
benchmade 790 subrosa spring assist monolock titanium knife - refurbished by bm,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/M5MAAOSwRS5i5-~s/$_1.JPG,549.99,benchmade,430.4913,896.8568750000003
benchmade 960 blu /50,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/n30AAOSwZNBiHmPL/$_1.JPG,508.45,benchmade,394.3515,821.5656250000003
benchmade hk 14135 ghost 3.0 first responder folding knife,https://i.ebayimg.com/00/s/NTAwWDE0MTU=/z/mA0AAOSwQrhio~oN/$_1.JPG,225.95,benchmade,148.57649999999995,309.5343749999999
benchmade 551 440c griptilian knife,https://i.ebayimg.com/00/s/MTE5OFgxNjAw/z/sgAAAOSwhHpjYBf8/$_1.JPG,135.0,benchmade,69.45,144.6875
"benchmade sibert 275bk adamas axis lock knife black g-10 (3.82"" black)",https://i.ebayimg.com/00/s/MTAwOVg1MDA=/z/tUUAAOSw5S1jlTn4/$_1.JPG,250.0,benchmade,169.5,353.125
benchmade knife osborne 960 design discontinued model edc hard to find nice!,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~XQAAOSw84hjk6oP/$_1.JPG,219.99,benchmade,143.3913,298.731875
benchmade 585 osborne mini barrage,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/RBYAAOSwC9tjTxya/$_1.JPG,150.0,benchmade,82.5,171.875
benchmade 672sbx apparition osborne folding knife rare discontinued,https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/NUoAAOSwI5JjgNRF/$_1.JPG,330.0,benchmade,239.1,498.125
benchmade knives 771 osborne silver 0559/1000 pre-production 154cm,https://i.ebayimg.com/00/s/OTAwWDEyMDA=/z/NDoAAOSwbxFhm3os/$_1.JPG,525.0,benchmade,408.75,851.5625
benchmade s30v knife folding,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/or0AAOSwoMRjvd~b/$_1.JPG,150.0,benchmade,82.5,171.875
free ship ! bali - song benchmade ats - 34 lockback u.s.a. folding pocket knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1rQAAOSw931hw89u/$_1.JPG,175.0,benchmade,104.25,217.1875
benchmade 520sbk mel pardue. rare and solid dependable knife. green aluminum. 🌠,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Nx8AAOSwviJjfqZV/$_1.JPG,375.0,benchmade,278.25,579.6875
benchmade nakamura 484-1 limited edition (343/1000) carbon fiber /s90v,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/EAcAAOSwOBBjUTKD/$_1.JPG,569.0,benchmade,447.03,931.3125
"8” black benchmade folding pocket knife, model 537",https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/uboAAOSwe7NjFm08/$_1.JPG,153.42,benchmade,85.47539999999998,178.07374999999996
benchmade 535gry-1 ambidextrous foldable pocket knife - green,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/vv0AAOSwB31jZ1J7/$_1.JPG,165.0,benchmade,95.55,199.06250000000003
benchmade knife harley-davidson 13710bk nitrous assist.  empty knife factory box,https://i.ebayimg.com/00/s/MTQwNVgxMTg0/z/xq4AAOSw~sZiu0Tx/$_1.JPG,18.95,benchmade,-31.5135,-65.653125
supreme benchmade bugout knife red brand new,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/-UQAAOSw~9Rjuz6Q/$_1.JPG,399.99,benchmade,299.9913,624.9818750000002
benchmade 831s ascent ii utility gin-1 tactical folding knife discontinued,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/MzUAAOSw1B9hnxM1/$_1.JPG,225.0,benchmade,147.75,307.8125
benchmade volli,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/e7gAAOSwNsFjs3ni/$_1.JPG,220.0,benchmade,143.4,298.75
benchmade torrent folding knife - first production 370/1000 - discontinued,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BG8AAOSwN21f4THn/$_1.JPG,349.99,benchmade,256.4913,534.3568750000002
benchmade knives 930 osborne s30v,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/-yoAAOSwKZxh-EyK/$_1.JPG,435.0,benchmade,330.45,688.4375
"benchmade 810  ""contego"" cpm-m4/g10. discontinued. x-tra clean! 🌠",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Pu4AAOSw9fRjvR38/$_1.JPG,679.0,benchmade,542.73,1130.6875
benchmade bugout 535-3 cf,https://i.ebayimg.com/00/s/OTA3WDExNTM=/z/-XIAAOSwo7djpi45/$_1.JPG,324.99,benchmade,234.7413,489.044375
benchmade mel pardue folding knife,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/dxUAAOSwtuZhfeDI/$_1.JPG,274.95,benchmade,191.2065,398.346875
benchmade mini adamas folding knife 273fe-2 cpm-cruwear steel blade,https://i.ebayimg.com/00/s/MTI4MFgxNjAw/z/HAcAAOSwDJxjt01q/$_1.JPG,230.0,benchmade,152.1,316.875
"benchmade 273fe-2 shane sibert mini adamas folding knife 3.25"" cruwear bnib",https://i.ebayimg.com/00/s/MTUxMlgxNTEy/z/y3oAAOSw~-JhP8BO/$_1.JPG,261.0,benchmade,179.07,373.0625
benchmade osborne apparition 670-501 limited edition # 1-175 carbon fiber ao,https://i.ebayimg.com/00/s/MTYwMFg2ODg=/z/-m4AAOSw2atjraP7/$_1.JPG,600.0,benchmade,474.0,987.5
vintage benchmade 'mini-afck'  812s very clean and solid. no box.,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/9QEAAOSwZstjmaMI/$_1.JPG,349.0,benchmade,255.63,532.5625
"benchmade, prototype, rare, 585, used, january 2011.",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6fkAAOSwy~9iYfpR/$_1.JPG,325.0,benchmade,234.75,489.0625
benchmade knife flip box oem empty silver flip knife factory box used condition,https://i.ebayimg.com/00/s/NjEyWDE2MDA=/z/WwcAAOSwo75jils-/$_1.JPG,54.0,benchmade,-1.0200000000000031,-2.1250000000000058
benchmade 980 turret. knife of the year. limited edition. 0588/1200,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/xXUAAOSwYx5jaqWn/$_1.JPG,325.0,benchmade,234.75,489.0625
benchmade lth 501s monarch lightweight tactical hunter skinner sandvik12c27 usa,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BpIAAOSwxGliuMdE/$_1.JPG,150.0,benchmade,82.5,171.875
benchmade  north fork 15031-1. very lightly used/carried,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8RgAAOSw~k1jg6YW/$_1.JPG,270.0,benchmade,186.9,389.375
benchmade 590 boost s30v folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAxWDE1OTk=/z/kyMAAOSwsJBiyTYb/$_1.JPG,300.0,benchmade,213.0,443.75
*rare* benchmade mini afck 812 folding knife ats-34 vintage discontinued,https://i.ebayimg.com/00/s/MTE0MlgxMTcw/z/3F0AAOSwUSpjlfiW/$_1.JPG,349.95,benchmade,256.4565,534.284375
benchmade 585 osborne mini barrage-black blade-axix assit open-used-free ship,https://i.ebayimg.com/00/s/MjE3WDEwNzM=/z/TQYAAOSwhsBjB5Ev/$_1.JPG,150.0,benchmade,82.5,171.875
benchmade knife black class oem empty knife factory box no inserts/stickers/bags,https://i.ebayimg.com/00/s/MTYwMFgxMTk0/z/F9AAAOSwgPJivbgT/$_1.JPG,12.75,benchmade,-36.9075,-76.890625
benchmade 610-s30v black handle s30v drop point blade in black,https://i.ebayimg.com/00/s/NzIwWDE2MDA=/z/u28AAOSwhz1jRcyA/$_1.JPG,498.99,benchmade,386.1213,804.419375
benchmade 750 'pinnacle' titanium frame. first edition  (0001/1000) rare!!!,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/k7EAAOSwkZpjf~dH/$_1.JPG,395.0,benchmade,295.65,615.9375
osborne benchmade green 940 s30v axis lock discontinued pocket folding knife,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wRAAAOSwv8Bjsx8B/$_1.JPG,199.99,benchmade,125.9913,262.481875
benchmade  'north fork' folding knife 15031-1 you'll never lose this camping!,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/074AAOSwQ5tjn6gA/$_1.JPG,425.0,benchmade,321.75,670.3125
2x benchmade ranger eyes (old & rare),https://i.ebayimg.com/00/s/MTIxMFgxNjAw/z/vBcAAOSw0R9iy6Ds/$_1.JPG,235.0,benchmade,156.45,325.9375
discontinued *benchmade* 1000001 volli axa pe pocket folding knife rare sharp,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mmYAAOSwxGJjn7cZ/$_1.JPG,419.0,benchmade,316.53,659.4375
vintage benchmade knife company 2001 catalog brochure w/price list nos,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2oEAAOSwiehclXZT/$_1.JPG,30.0,benchmade,-21.9,-45.625
benchmade 940d2cf #166/500 — excellent condition,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2hcAAOSwkOphRrNj/$_1.JPG,799.99,benchmade,647.9913,1349.9818750000004
vintage benchmade mel pardue 850s liner lock knife,https://i.ebayimg.com/00/s/NTMxWDE2MDA=/z/BJwAAOSwlnNiA~Ko/$_1.JPG,449.99,benchmade,343.4913,715.6068750000003
benchmade knives 770 grn/blk osborne 349/500 limited edition  d2,https://i.ebayimg.com/00/s/NTU3WDc1Nw==/z/4DQAAOSwyPZit33z/$_1.JPG,735.0,benchmade,591.45,1232.1875
benchmade 880 'darkstar' blue/gold titanium/g-10 rare. elishenwitz design.,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/1HoAAOSwUUxjXfl5/$_1.JPG,459.0,benchmade,351.33,731.9375
