Image,url,title,Field4,price_in_US,shipping_
https://i.ebayimg.com/images/g/a9YAAOSwSHhjsOUu/s-l1200.jpg,https://www.ebay.com/itm/155336838159?nordt=true&orig_cvip=true&rt=nc,"Benchmade 808 Loco 3.68"" S30V Axis Black G10 Large Folding Knife Discontinued","Jan 1, 2023",$395.00,$0.00
https://i.ebayimg.com/images/g/Fg8AAOSwEtVjsOAq/s-l1200.jpg,https://www.ebay.com/itm/165862210475?nordt=true&orig_cvip=true&rt=nc,"Vintage Benchmade 812 Mini AFCK ATS-34 3.25"" Black G10 Folding Knife NOS","Jan 1, 2023",$375.00,$0.00
https://i.ebayimg.com/images/g/I4UAAOSwXnpje8tH/s-l1200.png,https://www.ebay.com/itm/255890164571?nordt=true&orig_cvip=true&rt=nc,BENCHMADE 556 POCKET KNIFE USA  PARDUE  154cm  #G,"Jan 1, 2023",$58.00,$5.99
https://i.ebayimg.com/images/g/WFkAAOSwgjxjrVs4/s-l1200.jpg,,,"Jan 1, 2023",$145.00,$0.00
https://i.ebayimg.com/images/g/6kEAAOSwfORjk-dI/s-l1200.jpg,https://www.ebay.com/itm/165863538251?nordt=true&orig_cvip=true&rt=nc,Benchmade 906 Mini Nitrous Tanto Stryker Knife Discontinued,"Jan 1, 2023",$155.00,$4.60
https://i.ebayimg.com/images/g/NsoAAOSwqfdjsfqd/s-l1200.jpg,https://www.ebay.com/itm/394403657501?nordt=true&orig_cvip=true&rt=nc,Benchmade BugoutFolding Knife - Black (535BK) BLADE HQ EXCLUSIVE,"Jan 1, 2023",$115.00,$5.90
https://i.ebayimg.com/images/g/vVMAAOSwa-hjl-Hp/s-l1200.jpg,https://www.ebay.com/itm/334663885494?nordt=true&orig_cvip=true&rt=nc,J30 Benchmade 917 Tactical Triage Pocket Knife,"Jan 1, 2023",$113.53,$5.90
https://i.ebayimg.com/images/g/NuEAAOSwyWhjl-HH/s-l1200.jpg,https://www.ebay.com/itm/334663885291?nordt=true&orig_cvip=true&rt=nc,J26 Benchmade 535 Bugout Pocket Knife,"Jan 1, 2023",$122.50,$5.60
https://i.ebayimg.com/images/g/HrYAAOSwFFNjg5a5/s-l1200.jpg,https://www.ebay.com/itm/115652960713?nordt=true&orig_cvip=true&rt=nc,BENCHMADE MEL PARDUE LINER LOCK KNIFE,"Jan 1, 2023",$95.00,$12.50
https://i.ebayimg.com/images/g/EdIAAOSwd~tjl-Gm/s-l1200.jpg,https://www.ebay.com/itm/334663885129?nordt=true&orig_cvip=true&rt=nc,J22 Benchmade 945 Mini Osborne Pocket Knife,"Jan 1, 2023",$147.00,$3.28
https://i.ebayimg.com/images/g/Zy0AAOSw9E9jokE4/s-l1200.jpg,https://www.ebay.com/itm/275587676540?nordt=true&orig_cvip=true&rt=nc,BENCHMADE SUPER FREEK M4 BLADE G10 HANDLE KNIFE USED 560bk-1,"Jan 1, 2023",$170.00,$6.10
https://i.ebayimg.com/images/g/VlsAAOSwattjqfFN/s-l1200.jpg,https://www.ebay.com/itm/234835585020?nordt=true&orig_cvip=true&rt=nc,J14 Benchmade 585 Min-Barrage Pocket Knife,"Jan 1, 2023",$76.00,$5.35
https://i.ebayimg.com/images/g/1ZEAAOSwvqNjl-GH/s-l1200.jpg,https://www.ebay.com/itm/334663884635?nordt=true&orig_cvip=true&rt=nc,J18 Benchmade 890 Torrent Pocket Knife,"Jan 1, 2023",$129.26,$5.40
